Date,Order_ID,Product,Category,Region,Sales_Channel,Units_Sold,Unit_Price_MAD,Unit_Cost_MAD,Promotion,Revenue_MAD,Cost_MAD,Profit_MAD
2025-05-25 00:00:00,ORD-10971,Milk Powder 500g,Dairy,Casablanca,Online,109,38.94,26.96,No,4244.46,2939.17,1305.23
2025-05-24 00:00:00,ORD-10972,Canned Peas 400g,Canned Goods,Casablanca,Retail,106,11.78,6.89,No,1248.68,730.49,518.26
2025-12-24 00:00:00,ORD-10973,Pasta 500g,Grains,Casablanca,Retail,67,13.18,7.93,No,883.06,531.22,352.06
2025-08-14 00:00:00,ORD-10974,Milk Powder 500g,Dairy,Casablanca,Supermarket,84,37.26,26.41,No,3129.84,2218.4,911.32
2025-11-07 00:00:00,ORD-10975,Olive Oil 1L,Oils,Casablanca,Supermarket,90,80.93,56.94,No,7283.7,5124.93,2159.12
2025-12-06 00:00:00,ORD-10976,Apple Juice 1L,Beverages,Marrakech,Wholesale,119,17.54,10.01,No,2087.26,1190.73,896.42
2025-06-11 00:00:00,ORD-10977,Canned Tomatoes 400g,Canned Goods,Casablanca,Wholesale,188,8.88,4.97,Yes,1669.44,933.67,736
2025-12-22 00:00:00,ORD-10978,Apple Juice 1L,Beverages,Casablanca,Retail,138,16.93,10.23,No,2336.34,1412.08,924.64
2025-12-08 00:00:00,ORD-10979,Olive Oil 500ml,Oils,Casablanca,Supermarket,70,43.36,32.42,Yes,3035.2,2269.57,765.54
2025-08-08 00:00:00,ORD-10980,Milk Powder 500g,Dairy,Fes,Wholesale,215,38.68,25.93,No,8316.2,5574.03,2742.36
2025-05-08 00:00:00,ORD-10981,Canned Peas 400g,Canned Goods,Fes,Retail,95,12.48,7.11,No,1185.6,675.83,509.7
2025-11-28 00:00:00,ORD-10982,Orange Juice 1L,Beverages,Fes,Online,93,16.38,11.07,Yes,1523.34,1029.08,494.52
2025-03-05 00:00:00,ORD-10983,UHT Milk 1L,Dairy,Fes,Online,63,10.73,7.09,No,675.99,446.63,229.56
2025-06-19 00:00:00,ORD-10984,Olive Oil 1L,Oils,Marrakech,Retail,132,81.07,56.29,No,10701.24,7429.83,3271.55
2025-05-12 00:00:00,ORD-10985,Olive Oil 500ml,Oils,Agadir,Online,61,44.02,32.95,Yes,2685.22,2010.07,675.18
2025-03-24 00:00:00,ORD-10986,Olive Oil 1L,Oils,Casablanca,Supermarket,59,77.36,57.52,Yes,4564.24,3393.49,1170.85
2025-09-10 00:00:00,ORD-10987,UHT Milk 1L,Dairy,Casablanca,Wholesale,108,10.68,7.18,Yes,1153.44,775.21,378.61
2025-02-02 00:00:00,ORD-10988,Pasta 500g,Grains,Casablanca,Supermarket,144,12.9,8.11,No,1857.6,1167.55,689.82
2025-01-18 00:00:00,ORD-10989,Olive Oil 1L,Oils,Rabat,Retail,97,83.04,59.05,No,8054.88,5727.91,2327.1
2025-07-17 00:00:00,ORD-10990,Orange Juice 1L,Beverages,Rabat,Wholesale,98,16.03,10.84,Yes,1570.94,1062.75,508.28
2025-02-27 00:00:00,ORD-10991,UHT Milk 1L,Dairy,Rabat,Wholesale,207,9.88,7.34,Yes,2045.16,1520.14,525.37
2025-12-17 00:00:00,ORD-10992,Pasta 500g,Grains,Casablanca,Supermarket,41,13.29,7.99,No,544.89,327.73,217.3
2025-07-13 00:00:00,ORD-10993,Canned Tomatoes 400g,Canned Goods,Casablanca,Wholesale,190,9.15,5.18,No,1738.5,983.82,754.03
2025-01-11 00:00:00,ORD-10994,Milk Powder 500g,Dairy,Agadir,Online,79,38.31,26.33,No,3026.49,2080.26,945.98
2025-07-06 00:00:00,ORD-10995,UHT Milk 1L,Dairy,Agadir,Retail,111,10.46,7.19,Yes,1161.06,797.93,362.67
2025-05-09 00:00:00,ORD-10996,Olive Oil 1L,Oils,Agadir,Wholesale,222,74.44,57.75,Yes,16525.68,12819.74,3705.61
2025-04-30 00:00:00,ORD-10997,Canned Tomatoes 400g,Canned Goods,Agadir,Retail,132,8.66,4.95,No,1143.12,652.84,489.64
2025-11-05 00:00:00,ORD-10998,Canned Peas 400g,Canned Goods,Fes,Retail,94,12.23,7.19,No,1149.62,676.09,473.55
2025-01-19 00:00:00,ORD-10999,Olive Oil 1L,Oils,Rabat,Supermarket,106,83.95,56.8,No,8898.7,6020.97,2877.84
,,,,,,,,,,,,
